id,text,target,stance,sarcasm,sentiment,datetime
2763,موظفات #شركة_البحر_الأحمر_للتطوير يشاركن في ندوة إلكترونية بمناسبة #يوم_المرأة_العالمي بقيادة رئيس الحوكمة د. مريم فيكتشلو و أ.روان السبيعي لمناقشة طرق تمكين ودعم المرأة في بيئة العمل. ,Women empowerment,Favor,No,Neutral,2021-03-08 17:00:04+00:00
2764,ما هذا  الإصرار على إعطاء تطعيمات غير آمنه ليس هناك ضمان من خلالها ،!! توجه غريب من قبل بعض الجهات الحكومية والخاصة لفرض التطعيم !! كثير من الناس مطبقين الشروط الصحية ولا يحتاجون هالفرض! هناك دستور وقانون كفل لنا الإختيار !  #تطعيم_كورونا #الكويت #وزارة_الصحة,Covid Vaccine,Against,No,Negative,2021-04-25 23:23:15+00:00
2765,طول العهود الي فاتت المراة مكانها البيت ولا شفنا تطوير ولا ايت تبن لما صار تمكين المراة بعهدنا تبون ترجعون البنات البيوت لن معد صار بيدكم حجه انو البنت مكانها البيت وربي انكم تفشلون وياليت انت تنشغل بنفسك ولا سوي لك انجاز عشان نفتخر فيك زيها,Women empowerment,Favor,No,Negative,2022-05-14 11:10:47+00:00
2766,الفعاليات الحكومية والمؤسسية ستتحول للفضاء الالكتروني - وهذا التحول يجب أن يكون مبتكراً ومبدعاً  وليس مجرد نسخة كئيبة مطابقة لاجتماعات زووم ومايكروسوفت تيمز  بالأمس عقدت شركة #آبل مؤتمرها السنوي #WWDC2020 بطريقة رائعة ومبتكرة لتخلق معيار جديد للابتكار في هذا المجال   #APPLE,Digital Transformation,Favor,No,Positive,2020-06-23 09:23:36+00:00
2767, احسنت دكتور ... اصلت الحقيقة .. خصوصت الاخيرة ... اذ للاسف نحن نعتقد ان شراء التكنولوجيا كاف للتطوير في حين ان مشروع التحول الالكتروني يحتاج الى ماهو اكثر من ذلك من تطوير للبشر اولا واخرا,Digital Transformation,Favor,No,Positive,2020-06-16 02:34:09+00:00
2768, التحول التقني مؤلم لمخالفي أنظمة الإقامة والعمل...  ضبط الحوالات المالية للخارج أخرجتهم عن طورهم...,Digital Transformation,Favor,No,Neutral,2022-04-10 14:57:01+00:00
2769,👏🏻👏🏻👏🏻 اليوم موعد تطعيمي كان سحبت عليهم 🤝 لأن شركة فايزر مو عارفة حضرتها كم لقاح نحتاج ! تجرّب فينا ! بعد تطعيم اللقاحين تقول للناس بعد سنة تحتاجون تطعيم ثالث ! وبعدها احتمال كل سنة تحتاج تطعيم لمدى الحياة !! مابي أبي أدخل جسمي شيء الشركة نفسها مو عارفة كيف تتخلص منها كيف أنا ! URL,Covid Vaccine,Against,No,Neutral,2021-04-19 15:51:32+00:00
2770, السلام عليكم   هل يستغرق تحديث الصك أكثر من شهرين خصوصاً وأن الصك ليس بالقديم والمساحه ليست كبيره .   عند الدخول للموقع (لايزال تحت الأجراء) منذثلاثه أشهر ... اذا كان الهدف من التحول الالكتروني سرعه الأداء والأنجاز        فهذا مالم يتحقق وهناك  مش,Digital Transformation,Against,No,Negative,2020-12-30 13:43:15+00:00
2771, مع تمكين المرأة سوف يصبح هنالك عزوف عن الزواج لم يحصل من قبل فمن تمكين المرأة قد تحصلت على الوظيفه والمال والمسكن وهذي وحدها كفيلة لاكتفاء المرأة للاستغناء عن الرجل.,Women empowerment,Against,No,Negative,2021-03-28 16:41:31+00:00
2772,  مبدع أبو عبدالله، وبرنامج جداً رائع يهدف الى تعزيز تمكين المرأة السعودية في سوق العمل وتسليط الضوء على قصص النجاح للتعلم والاستفاد ومنها .,Women empowerment,Favor,No,Positive,2021-04-15 09:41:52+00:00
2773,يتوفر لدينا رواية ( التحول ) للكاتب فرانتس كافكا   يمكنكم الطلب عبر التواصل مع خدمة العملاء 📲+965-51472418 📲 +965-55444374 أو الطلب عن طريق موقعنا الإلكتروني بالضغط على الرابط الموجود في البايو  #مكتبة_آفاق #الكويت #تعاون #تفاؤل #لاتهاون #المرحلة_الرابعة #كتب_مترجمة URL,Digital Transformation,None,No,Neutral,2020-10-11 15:07:16+00:00
2774, #المراه_السعوديه_قاضيه ذا عصر تمكين المرأه والقادم اعظم😌🤍  ,Women empowerment,Favor,No,Positive,2021-01-16 03:50:24+00:00
2775,يعدي بس الـ ٦ شهور .. وكل البيت هخليهم ياخدوا تطعيم كورونا تاني 🤭 والبداية أنا  آخر شهر ٧ ان شاء الله 😈 ,Covid Vaccine,Favor,No,Positive,2021-06-05 18:31:12+00:00
2776,أخبار مبشرة بعد تطعيم ٥٣٪ من السكان بجرعتين من لقاح كوفيد-١٩، غياب الوفيات بالمرض لليوم الثاني على التوالي ,Covid Vaccine,Favor,No,Positive,2021-04-23 22:06:10+00:00
2777,التحول التقني والذكاء الاصطناعي راح يقضي على الوظائف التقليدية الي وظيفتها بس دخل بيانات واطبع. مجرد تخيلك ماذا سيحصل في ٣٠-٥٠عام القادمه راح يكون شي مرعب.  #STC_تغلق_فروعها,Digital Transformation,Against,Yes,Negative,2018-12-19 13:07:19+00:00
2778, مشروع التوقيع الإلكتروني كان حلم استطعت تحقيقه بويوسف.. ونتمنى التحول الكامل للدولة في المعاملات الالكترونية  URL,Digital Transformation,Favor,No,Positive,2021-11-29 16:54:09+00:00
2779,تمكين المرأة وحضورها الفاعل ساعد في تطوير عمل الهيئة العام للزكاة والدخل ,Women empowerment,Favor,No,Positive,2021-01-06 09:34:33+00:00
2780,"MENTION MENTION جاري البحث عن العلاقة بين الآية "" لاإكراه في الدين "" وإجبارية تطعيم لقاح كورونا .🤔⁉️🤔 URL",Covid Vaccine,Against,No,Neutral,2021-06-02 15:49:22+00:00
2781,التحول التقني في القطاع البنكي كبير  نعيش اليوم تغير طرق الدفع و فتح الحساب اون لاين وغيرها قادم .. URL,Digital Transformation,Favor,No,Positive,2019-10-03 10:43:22+00:00
2782,احتجاج  بعض من جماهير تشلسي خارج البريدج بسبب دوري السوبر الاوروبي  - الاوضاع في لندن طبيعية و دون اجراءات احترازية و ارتداء الكمامة بعد أن تم تطعيم اكثر السكان بلقاح كورونا، عادت الحياه الطبيعية هناك 👍🏻  ,Covid Vaccine,Favor,No,Positive,2021-04-20 16:35:14+00:00
2783,  تمكين المرأة لا علاقة له بالحجاب   إنما في مجالات عديدة كانت سابقا محتكرة للرجل   اكيد دولتنا حكيمة لن تضعها في موضع لا يناسب طبيعتها كأمرأة .  وهذا ما حصل بالفعل الحمد لله  وكثيرا منهم ما زالت متمسكة بالحجاب الشرعي ..,Women empowerment,Favor,No,Positive,2021-03-05 14:00:56+00:00
2784,اللي ما يفرح لاخبار تمكين المرأة يراجع نفسه,Women empowerment,Favor,No,Positive,2021-01-15 15:48:43+00:00
2785,عبدالغفار يكشف أسباب انخفاض إصابات كورونا ويؤكد تطعيم 33 مليون شخص تطعيما كاملا من الفئات المستهدفة URL #أخبار_مصر URL,Covid Vaccine,Favor,No,Neutral,2022-03-27 01:07:04+00:00
2786,  متأكد تطعيم شلل الأطفال اللي ما أخذته هو السبب في حالة خالتك ربي يشفيها !؟ انت شوف اللي ما أخذ وما صار فيه شي   الصراحة بعد كورونا ثقتي في اللقاحات زيرو من الألف للياء,Covid Vaccine,Against,No,Negative,2022-04-23 00:17:51+00:00
2787,#التطعيم_هو_الحل  امريكا بعد تطعيم ٨٠ مليون شخص تطعيم تام نسبة اللي جالهم كورونا منهم حوالي ٥٠٠٠ واحد  نسبة اللي احتاجوا مستشفيات منهم اقل من ٤٠٠ مريض   نسبة الوفيات من الكورونا فيهم  =  (كنسبة) صفر  سامع يا اللي بتقول للناس متاخدش تطعيم,Covid Vaccine,Favor,No,Neutral,2021-05-02 20:16:00+00:00
2788, هههههههههههه وش دخل رجل والا امرآة ؟ عقدة راسخة حتى مع تمكين المرآة وسيطرتها على مفاصل الحياة في السعودية !! هذا اسلوب المديفر من عرفناه والدكتورة توهقت ومالقت اجوبة ومبررات لانها تعودت انها تدير من يعطلون عقولهم ويدرعمون وراها !,Women empowerment,Against,No,Negative,2022-04-27 11:23:41+00:00
2789,   انا فقدت اخوي بسبب علاج كورونا  واقول انها خدعه  لا لبسنا كمام ولا اخذنا تطعيم,Covid Vaccine,Against,No,Negative,2021-12-02 19:04:24+00:00
2790, اعملوا دراسة واعرفوا النسبة الاستيعابية  لكل فرع واعملوا  تزاكر بعدد النسبة عشان مايكون في صفوف  التحول الالكتروني لازم لكن برضو مراعاة الامية التقنية لدى البعض مهمة   الزام جميع الافراد في اقسام الشرطة بدورة تدريبيةفي اساسيات الحاسوب واستخدام ,Digital Transformation,Favor,No,Neutral,2020-08-22 19:19:56+00:00
2791,   مااغيى من اللي يقول لقاح كورونا بدون تطعيم ويسجلها في توكلنا غير اللي يصدقه .. هذول نصابين ويسحبو جميع معلومات الشخص وامواله,Covid Vaccine,Against,No,Negative,2022-05-12 01:14:21+00:00
